date,spy_adjClose,tlt_adjClose
2010-05-06,85.5035629041644,63.2885511208293
2010-05-07,84.2316826656098,62.497362497457
2010-05-10,87.9413289451486,61.202690204666
2010-05-11,87.6914956242817,61.0457602297822
2010-05-12,88.9179501085373,60.5815090540844
2010-05-13,87.8126269313686,60.9803727402473
2010-05-14,86.222778525852,62.0396500707127
2010-05-17,86.2682027660096,61.8107938573405
2010-05-18,85.0947432286045,62.7589124555966
2010-05-19,84.6102180002566,62.9681524221083
2010-05-20,81.4153797758374,64.2955184596667
2010-05-21,82.6039807266284,64.3609059492016
2010-05-24,81.5440817896173,64.138588484783
2010-05-25,81.6273595632396,64.4524484345505
2010-05-26,81.1352636281988,64.2693634638528
2010-05-27,83.8531473309629,62.8112224472245
2010-05-28,82.8008191006448,63.0989274011781
2010-06-01,81.4078090691445,63.5408494030746
2010-06-02,83.5276069431667,62.9372605393593
2010-06-03,83.8152937974982,62.4780081430541
2010-06-04,80.870288893946,64.1575597638272
2010-06-07,79.8633849037855,64.6496159027255
2010-06-08,80.7188747600873,64.3281392253119
2010-06-09,80.2873444785899,64.2559709916069
2010-06-10,82.6342635534002,63.107840000844
2010-06-11,83.0355110081258,63.9082513201187
2010-06-14,82.9068089943459,63.5802138941864
2010-06-15,84.791914960887,63.3177839534407
2010-06-16,84.7616321341153,63.6786251219661
2010-06-17,84.8979048545881,64.196924254939
2010-06-18,84.9897223853601,64.0919522786407
2010-06-21,84.7463078041078,63.9082513201187
2010-06-22,83.3466739619073,64.6692981482815
2010-06-23,83.0880459693268,65.1088682990307
2010-06-24,81.7112322441187,64.7217841364306
2010-06-25,82.0535339990047,64.9842140771764
2010-06-28,81.7949060064241,65.5943636894104
2010-06-29,79.2694797259319,66.3094852779427
2010-06-30,78.5164158651827,66.7556161772105
2010-07-01,78.1665074046326,66.8602824226279
2010-07-02,77.7405318874412,66.3272427694553
2010-07-06,78.2501811669381,66.8734438955457
2010-07-07,80.7147538021172,66.0903362569342
2010-07-08,81.5134578968512,65.6691691235633
2010-07-09,82.1219943499819,65.2940671454049
2010-07-12,82.1752412896308,65.2677441995692
2010-07-13,83.4151343128845,64.708381600561
2010-07-14,83.4075276072204,65.3598745099941
2010-07-15,83.4303477242128,66.0113674194272
2010-07-16,81.1331226136445,66.3338235059143
2010-07-19,81.6123450704849,65.9258178454612
2010-07-20,82.5175430445168,66.024528892345
